,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73,75,77,79,81,83,85,87,89,91,93,95,97,99,101,103,105,107,109,111,113,115,117,119,121,123,125,127,129,131,133,135,137,139,141,143,145,147,149,151,153,155,157,159,161,163,165,167,169,171,173,175,177,179,181,183,185,187,189,191,193,195,197,199
,0.00861603,0.00720755,0.00634291,0.00622573,0.00614777,0.00660543,0.0059099,0.00615617,0.00592102,0.00603255,0.00588147,0.00690667,0.0061609,0.00615553,0.00608447,0.00578143,0.00574407,0.00609167,0.00589767,0.0058637,0.00602088,0.00651991,0.00571196,0.00585864,0.00649724,0.00589858,0.0063777,0.00576243,0.00587361,0.00569597,0.00594979,0.00609117,0.00599416,0.00583184,0.0068703,0.00579799,0.00602647,0.0070643,0.00585586,0.00664841,0.00559285,0.00571534,0.00557365,0.00589364,0.00595116,0.00622056,0.00630029,0.00584362,0.00591953,0.00594396,0.00566576,0.00602851,0.00681614,0.00649009,0.00580613,0.00568584,0.00637699,0.00590299,0.00627786,0.00602965,0.00618176,0.00563806,0.00608478,0.00680351,0.00574189,0.00612801,0.00568102,0.00709479,0.00578263,0.00659251,0.00663103,0.00573956,0.00566878,0.00570451,0.00568536,0.00568531,0.00624636,0.0058745,0.00581819,0.00781307,0.00597787,0.00710958,0.00605066,0.00951847,0.00611624,0.00643279,0.00587676,0.00585291,0.00603336,0.00576313,0.00575283,0.00588857,0.00624797,0.0058487,0.00578661,0.00581446,0.00581966,0.00746184,0.00621005,0.00597341
,0.00903827,0.00706312,0.00632726,0.00610125,0.00580175,0.00602236,0.00596512,0.0059303,0.00606947,0.00566242,0.00628084,0.00654291,0.00635619,0.00588874,0.00762137,0.0068611,0.00878414,0.00708881,0.0058104,0.00573875,0.00593818,0.00591108,0.00632884,0.00565615,0.00722718,0.00573195,0.00608061,0.0061086,0.00753285,0.00591904,0.0055537,0.00592279,0.00590022,0.0060137,0.00590223,0.00578107,0.00614714,0.00750722,0.00556878,0.00650254,0.0065769,0.00658417,0.00579234,0.00563579,0.00568249,0.00568434,0.00589932,0.00640159,0.00607632,0.00574203,0.00622452,0.00569063,0.00649781,0.00618684,0.00636205,0.00694959,0.00599926,0.00767645,0.00717465,0.0056495,0.00572134,0.00583662,0.00794584,0.00575372,0.00598872,0.00599743,0.00708924,0.00590697,0.00643055,0.00657962,0.00578885,0.00578282,0.00609601,0.00587039,0.00577882,0.00571637,0.00579068,0.00603308,0.00644919,0.00612971,0.0078773,0.00620062,0.00572928,0.00731046,0.00644462,0.0059615,0.00610273,0.00588193,0.00595233,0.00641515,0.00730857,0.00611192,0.00603723,0.00704265,0.00610991,0.00596543,0.00732171,0.00625976,0.00594988,0.00580938
,0.00815748,0.00698854,0.00656397,0.00609535,0.00688557,0.00594271,0.00632406,0.00602587,0.00680488,0.00613596,0.00595777,0.00609979,0.00607214,0.00628213,0.0065083,0.00636169,0.00591583,0.00620386,0.00743149,0.00634051,0.00597416,0.00647625,0.00584254,0.00597833,0.00679946,0.00578211,0.00606472,0.00605209,0.00709417,0.00580463,0.00654481,0.00565291,0.00589015,0.00572329,0.00575784,0.0074369,0.00569494,0.00610647,0.00602089,0.00609843,0.00583186,0.0057017,0.0056908,0.00733748,0.00556782,0.00561283,0.00622494,0.00605105,0.00599824,0.00562068,0.00597164,0.00747748,0.00565509,0.006139,0.00579635,0.0057399,0.00564925,0.00587715,0.00575212,0.00679071,0.00570546,0.00599773,0.00661656,0.00570489,0.00581727,0.00591352,0.00587592,0.00573275,0.00575704,0.00587611,0.0057221,0.00582651,0.00779141,0.00645783,0.00611158,0.0056902,0.00587285,0.00576361,0.00595638,0.00842661,0.00895477,0.00675587,0.00588492,0.00693057,0.00707662,0.00608922,0.00602953,0.00709908,0.00582258,0.00615155,0.00589654,0.00602775,0.00586008,0.0069368,0.00583539,0.00603335,0.00582358,0.00595863,0.00578111,0.00620579
,0.00787208,0.0068171,0.00643858,0.0060506,0.00601939,0.00587031,0.00668979,0.0057715,0.00599518,0.00607283,0.00572434,0.00585457,0.00602916,0.00588675,0.00606503,0.0061361,0.00607006,0.00607837,0.00654895,0.00612158,0.00615477,0.00596856,0.00586438,0.00591114,0.0066884,0.00652689,0.00577171,0.0059402,0.00650207,0.0056943,0.00583527,0.00607219,0.00677234,0.00568588,0.00583322,0.00683396,0.00557691,0.00677557,0.00587293,0.00579819,0.00574774,0.00559467,0.00561048,0.00587932,0.00606496,0.00636948,0.00584254,0.00580112,0.00562713,0.00620903,0.00559371,0.00594567,0.00724635,0.00654209,0.00598265,0.00564809,0.00641612,0.00632033,0.00567551,0.00594576,0.00589404,0.00599548,0.00610968,0.00639698,0.00567809,0.00566046,0.00576038,0.00620877,0.00641778,0.007587,0.00570046,0.00581009,0.00580759,0.00643337,0.00619548,0.00587481,0.00572335,0.00572707,0.00847207,0.0067142,0.00905932,0.00662914,0.00572466,0.00598737,0.00857187,0.00591735,0.00700538,0.00593237,0.00620774,0.00580955,0.00582733,0.00580368,0.00590911,0.00583063,0.00693216,0.00613984,0.00744579,0.00598769,0.0059554,0.00588547
,0.00896387,0.00775427,0.00678555,0.0063105,0.00604872,0.00590221,0.00617806,0.0058654,0.00611084,0.00590075,0.00636743,0.00746523,0.0062021,0.00597809,0.00601255,0.00593124,0.00577488,0.00603102,0.00632013,0.00593383,0.00589632,0.00612813,0.0060346,0.00582336,0.00600805,0.00590602,0.00684366,0.0057308,0.00607855,0.00592392,0.00560046,0.00585289,0.00594599,0.00562763,0.00624722,0.00611416,0.00578018,0.00630601,0.00565021,0.00579634,0.00581939,0.00601518,0.00699909,0.00564171,0.00592365,0.00569248,0.00589334,0.00586896,0.00599722,0.00602125,0.00661198,0.00593384,0.00619889,0.00588547,0.00600105,0.00664619,0.0057411,0.00615232,0.0070657,0.00564712,0.00616948,0.00580325,0.00613679,0.00577101,0.0059041,0.00592741,0.00648191,0.0059445,0.00714112,0.00668275,0.00574328,0.00593715,0.00581123,0.00591232,0.0058776,0.00585897,0.00575538,0.00580576,0.00911285,0.00834064,0.00948602,0.0067351,0.0058518,0.010296,0.00645378,0.00705158,0.00588997,0.00586368,0.00613285,0.00590111,0.00637178,0.00628318,0.00596001,0.00597161,0.0070663,0.00744299,0.00609912,0.00687941,0.00601577,0.00677011
,0.00863856,0.00722119,0.0065004,0.00698423,0.00604618,0.00609621,0.00599288,0.00638917,0.00586114,0.00590163,0.00654756,0.00605257,0.00603216,0.00628605,0.00601851,0.00667513,0.00711037,0.0067495,0.00598453,0.00576331,0.00594866,0.00588092,0.0065045,0.00578185,0.00617433,0.00590945,0.00594775,0.00631107,0.0060961,0.00637012,0.00562717,0.00577471,0.00572475,0.00623667,0.00577363,0.00633846,0.00622067,0.00590762,0.0060454,0.00646157,0.00601395,0.005766,0.00611439,0.00579394,0.00563662,0.00563828,0.00682812,0.00602219,0.00582638,0.00574163,0.00591836,0.0057482,0.0059326,0.00571457,0.00608908,0.00577342,0.00571259,0.00569782,0.00627973,0.00676953,0.00681745,0.00615294,0.00628527,0.00571556,0.00634283,0.00580341,0.00582983,0.00573873,0.00631774,0.00593713,0.00628057,0.00591856,0.0057144,0.00570411,0.00577494,0.00578707,0.00585533,0.00601886,0.00782465,0.00822254,0.00919382,0.00597785,0.00575599,0.00912372,0.00751283,0.00620978,0.00581681,0.00603492,0.00589096,0.0057606,0.00583377,0.00601696,0.00597495,0.00789805,0.00623441,0.00593559,0.00596759,0.00592068,0.00600461,0.00594395
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73,75,77,79,81,83,85,87,89,91,93,95,97,99,101,103,105,107,109,111,113,115,117,119,121,123,125,127,129,131,133,135,137,139,141,143,145,147,149,151,153,155,157,159,161,163,165,167,169,171,173,175,177,179,181,183,185,187,189,191,193,195,197,199
filter_freq_2d,8.49596102040816,7.51447346938775,6.61996612244898,6.32026428571429,6.16998510204082,6.11898816326531,6.1235093877551,6.1592606122449,6.19702755102041,6.09545142857143,6.17424346938776,6.17354183673469,6.06802612244898,6.07962693877551,6.18707897959184,6.15826142857143,6.28824387755102,6.25073040816327,6.15563653061225,6.11650510204082,6.10112306122449,6.07333612244898,6.02056081632653,5.92451142857143,6.07650204081633,6.09734877551021,6.06668530612245,6.02939857142857,6.11164530612245,6.05633897959184,6.02867142857143,6.02154183673469,6.05280918367347,5.97415653061225,6.04634836734694,6.0361706122449,5.98659918367347,6.06606612244898,5.9745893877551,6.10737244897959,6.02853224489796,5.92963142857143,6.07644591836735,6.04221979591837,6.13774448979592,6.03229040816327,6.09511673469388,6.04766816326531,6.0499206122449,6.08055755102041,6.08677244897959,6.06528020408163,6.08192183673469,6.08852571428572,5.93557959183674,6.0637693877551,6.18302857142857,6.16907326530612,6.23902612244898,6.03619877551021,6.02672979591837,6.06603551020408,6.04665795918367,6.10782979591837,6.10100469387755,6.05654510204082,6.02930285714286,6.08218367346939,6.04392224489796,6.58435244897959,6.96128387755102,6.5145612244898,5.87839367346939,5.87697102040816,5.88259326530612,5.94209040816326,5.86206755102041,5.89325959183674,6.54545142857143,6.71643224489796,7.23599346938776,6.77822448979592,6.04220897959184,6.59264346938776,6.95455571428571,6.2865912244898,6.17103510204082,6.14976224489796,6.10261265306123,6.21834469387755,6.25240163265306,6.17272816326531,6.08093428571429,6.2079506122449,6.19019306122449,6.23208857142857,6.14649285714286,6.14364979591837,6.08097571428572,6.25578163265306
filter_space_2d,0.123098265306122,0.403470693877551,0.782493755102041,1.45490163265306,3.83351632653061,5.54619693877551,3.12134346938776,3.14605163265306,3.11592979591837,4.05172795918367,4.04876979591837,3.97552632653061,4.00752591836735,4.03193142857143,4.05888734693878,4.08473367346939,4.16597653061224,4.10301979591837,4.06788448979592,4.07254693877551,4.03667612244898,5.58489306122449,5.46194020408163,5.17326693877551,5.26965857142857,5.34006653061225,4.45944102040816,4.54938979591837,4.65259591836735,5.35492775510204,6.10328020408163,6.10473979591837,6.19848081632653,9.68503551020408,6.56167244897959,6.82493428571429,6.76762591836735,8.25974510204082,8.31391,7.02201836734694,6.86564693877551,6.90826163265306,6.95448081632653,7.08662551020408,7.94328265306122,7.93576673469388,8.28905591836735,5.83474387755102,5.88267326530612,5.89061918367347,5.86871571428571,5.86106448979592,5.85439183673469,6.26812020408163,6.30109326530612,10.0954432653061,10.2718291836735,6.65607183673469,6.88653775510204,11.2185673469388,11.193012244898,7.71454979591837,7.58663877551021,7.67148897959184,7.63706714285714,7.66089163265306,8.15916469387755,8.31907693877551,8.90499653061224,9.36927265306123,9.53028693877551,8.89044326530612,7.81511816326531,8.78772367346939,8.99925612244898,9.04526244897959,9.07212306122449,9.22306163265306,10.0350314285714,6.51010673469388,6.94400653061224,6.70540897959184,5.9637393877551,6.49195081632653,6.67104428571429,6.11393367346939,6.73499,6.61712795918368,6.7484887755102,6.73370183673469,6.83305857142857,6.8207312244898,6.73457306122449,6.86515591836735,6.81184551020408,6.81649020408163,6.73773959183674,6.90528163265306,6.47143816326531,6.42610204081633
filter_freq_sep2d,13.0075040816327,11.6897755102041,11.2447973469388,10.7605734693878,10.6393648979592,10.6238318367347,10.5536004081633,10.6976283673469,10.6047,10.5594573469388,10.6821695918367,10.5168355102041,10.3955557142857,10.4803510204082,10.5558959183673,10.6390228571429,10.8134387755102,10.6656353061224,10.6167842857143,10.5152073469388,10.5156504081633,10.4888514285714,10.4706283673469,10.4341428571429,10.5609481632653,10.4927589795918,10.5115997959184,10.4912255102041,10.6405051020408,10.5165253061224,10.3652463265306,10.4464157142857,10.4151108163265,10.3253712244898,10.3199132653061,10.4076353061225,10.3102906122449,10.3786267346939,10.3429285714286,10.5664651020408,10.3593269387755,10.4460859183673,10.3404295918367,10.6221002040816,10.3638151020408,10.3537693877551,10.54943,10.4404871428571,10.5462648979592,10.567653877551,10.437326122449,10.524353877551,10.5179346938776,10.491543877551,10.4030985714286,10.3302895918367,10.5239285714286,10.2714793877551,10.6451759183673,10.3473657142857,10.4155055102041,10.5223193877551,10.3934042857143,10.5225255102041,10.4814546938776,10.4166502040816,10.3660940816327,10.4013759183673,10.4431402040816,11.1471871428571,12.0328116326531,11.2331379591837,10.0268330612245,9.98883489795919,9.93731163265306,10.1035536734694,9.92795632653061,9.95670918367347,11.204276122449,11.3773848979592,11.8355304081633,11.5912246938776,10.1769640816327,11.05662,11.4932104081633,10.5428026530612,10.4819563265306,10.3884318367347,10.4503532653061,10.469646122449,10.4992097959184,10.4259836734694,10.4727393877551,10.4611397959184,10.447082244898,10.6345395918367,10.4335565306122,10.5956381632653,10.4601230612245,10.453677755102
filter_space_sep2d,0.567354632653061,0.262392163265306,0.374685530612245,0.657622183673469,0.77366193877551,0.949978,1.124,1.33396387755102,1.46600653061225,1.65261693877551,1.77599734693878,1.94727612244898,2.12406408163265,2.31929040816327,2.49167306122449,2.66974591836735,2.93173591836735,3.15920102040816,3.11364775510204,3.25335897959184,3.42513,3.65647265306122,3.70450204081633,3.87109346938775,4.12622551020408,4.33149448979592,4.45914775510204,4.60582081632653,4.81464836734694,4.94095693877551,5.11929816326531,5.2193187755102,5.4492993877551,5.57263959183673,5.68844265306123,5.98960020408163,5.99637714285714,6.44646163265306,6.56096551020408,6.80914040816327,6.8847906122449,7.08570632653061,7.27530306122449,7.59332591836735,7.79381326530612,7.63841326530612,7.8940506122449,8.23855673469388,8.3947906122449,8.6158118367347,8.84904714285715,8.97971448979592,9.22740306122449,9.43262428571429,9.48595,9.76263,10.0512097959184,10.3586636734694,10.4231595918367,10.5308142857143,10.7054510204082,11.0392346938776,11.2338571428571,11.4848530612245,11.683412244898,11.8978387755102,11.8630387755102,12.2631204081633,12.4305693877551,13.2051836734694,14.4134020408163,13.8838857142857,12.9236326530612,13.0694734693878,13.1695673469388,13.5695489795918,13.6413244897959,13.9006102040816,15.0854265306122,15.9287142857143,16.744106122449,16.3912040816327,14.9384224489796,16.0821040816327,16.9165244897959,15.8920142857143,15.7589755102041,16.0125775510204,16.2493326530612,16.5051408163265,16.6264346938776,16.8086775510204,16.9816979591837,17.2270020408163,17.2430510204082,17.8814408163265,17.6517020408163,17.9381408163265,18.1695612244898,18.3352489795918
